# times, data, noise_only, signal_only
8.251953125000000000e-01 -1.066897609521101293e-22 -1.059366351936203887e-22 -7.531257584897522722e-25
8.261718750000000000e-01 -1.223865272135864798e-23 -1.146670205801060236e-23 -7.719506633480454280e-25
8.271484375000000000e-01 7.272819095383475608e-23 7.349208909694729344e-23 -7.638981431125338724e-25
8.281250000000000000e-01 1.433890503684326924e-23 1.506723064972440787e-23 -7.283256128811390874e-25
8.291015625000000000e-01 8.147301315732588814e-24 8.820789800913513674e-24 -6.734884851809252270e-25
8.300781250000000000e-01 1.462366828527547678e-22 1.468352565520071306e-22 -5.985736992523696325e-25
8.310546875000000000e-01 3.483641985666414176e-23 3.534192441082283540e-23 -5.055045541586950214e-25
8.320312500000000000e-01 -8.031805348423485229e-23 -7.992333234265384506e-23 -3.947211415810127327e-25
8.330078125000000000e-01 7.880224595211889615e-23 7.907826844236875021e-23 -2.760224902498561759e-25
8.339843750000000000e-01 2.094776098896258992e-22 2.096295265947062384e-22 -1.519167050803329680e-25
8.349609375000000000e-01 4.150601618369307809e-23 4.153215797715199926e-23 -2.614179345892319412e-26
8.359375000000000000e-01 -3.722813062472516893e-23 -3.732942246879991727e-23 1.012918440747487956e-25
8.369140625000000000e-01 2.428998204187682623e-24 2.207460872984962070e-24 2.215373312027205995e-25
8.378906250000000000e-01 -9.650211893806675502e-23 -9.683348151766017261e-23 3.313625795934119867e-25
8.388671875000000000e-01 -1.580803070363811357e-22 -1.585071736886596087e-22 4.268666522784740957e-25
8.398437500000000000e-01 4.239522867178669273e-23 4.188541683957708397e-23 5.098118322096113249e-25
8.408203125000000000e-01 -3.252257826055021243e-23 -3.309684670489092829e-23 5.742684443407136509e-25
8.417968750000000000e-01 -3.369036823375850174e-23 -3.430889458087785643e-23 6.185263471193572554e-25
8.427734375000000000e-01 -7.351128919372887599e-23 -7.415124382064630246e-23 6.399546269174273982e-25
8.437500000000000000e-01 -1.415567259051600880e-23 -1.479849932007796953e-23 6.428267295619599912e-25
8.447265625000000000e-01 -2.102493733714702399e-24 -2.727512277245492158e-24 6.250185435307899422e-25
8.457031250000000000e-01 -1.513240248866266465e-22 -1.519114695430159453e-22 5.874446563892965277e-25
8.466796875000000000e-01 -1.089155229062790568e-22 -1.094446757272945625e-22 5.291528210155128978e-25
8.476562500000000000e-01 8.735238936494596008e-23 8.689589478546213051e-23 4.564945794838317699e-25
8.486328125000000000e-01 -1.902819309434608812e-23 -1.939883638939785208e-23 3.706432950517634107e-25
8.496093750000000000e-01 -2.575481589689753251e-23 -2.602977442844562663e-23 2.749585315480932549e-25
8.505859375000000000e-01 -6.826096463967890746e-23 -6.843057834419397544e-23 1.696137045150691759e-25
8.515625000000000000e-01 1.203575975626046812e-23 1.197408663701609813e-23 6.167311924437044903e-26
8.525390625000000000e-01 1.280155178359778147e-23 1.284762166584410678e-23 -4.606988224632548848e-26
8.535156250000000000e-01 9.539697212561258338e-23 9.554615916801952349e-23 -1.491870424069437803e-25
8.544921875000000000e-01 3.664567856659505855e-23 3.689347756473531003e-23 -2.477989981402489485e-25
8.554687500000000000e-01 1.714673493575057685e-23 1.748279247081457041e-23 -3.360575350639934223e-25
8.564453125000000000e-01 -4.240546373528102066e-23 -4.199377032918259325e-23 -4.116934060984297495e-25
8.574218750000000000e-01 1.932097428041349528e-22 1.936806331004808617e-22 -4.708902963459086549e-25
8.583984375000000000e-01 -2.065448184429828264e-23 -2.013909507860844227e-23 -5.153867656898417494e-25
8.593750000000000000e-01 2.534502167308842176e-23 2.588706211230494617e-23 -5.420404392165254150e-25
8.603515625000000000e-01 -4.510781807277519439e-23 -4.455706828021631894e-23 -5.507497925588771945e-25
8.613281250000000000e-01 1.330017931032409861e-22 1.335412685284512608e-22 -5.394754252102805103e-25
8.623046875000000000e-01 9.271175079936254667e-23 9.322385994880401666e-23 -5.121091494414710922e-25
8.632812500000000000e-01 1.212605304859347116e-23 1.259459842473474773e-23 -4.685453761412760182e-25
8.642578125000000000e-01 5.006486663817340639e-23 5.047605625517310030e-23 -4.111896169996963465e-25
8.652343750000000000e-01 -4.019904648366732556e-23 -3.985935468700318470e-23 -3.396917966641427412e-25
8.662109375000000000e-01 -4.721469237171904980e-23 -4.695533087131837368e-23 -2.593615004006761666e-25
8.671875000000000000e-01 -7.076996907044825657e-24 -6.904878947220125394e-24 -1.721179598246997114e-25
8.681640625000000000e-01 1.167821957830694055e-22 1.168641751918981957e-22 -8.197940882879823219e-26
8.691406250000000000e-01 6.254047973999724301e-23 6.252973484160130142e-23 1.074489839594091201e-26
8.701171875000000000e-01 -3.063836404446492893e-25 -4.071966245601717905e-25 1.008129841155225013e-25
8.710937500000000000e-01 4.673671574495819985e-23 4.655069262370168974e-23 1.860231212565093506e-25
8.720703125000000000e-01 -1.843481368015081632e-23 -1.869709455149399506e-23 2.622808713431785497e-25
8.730468750000000000e-01 -3.676071790945703291e-23 -3.709070441892559212e-23 3.299865094685614153e-25
8.740234375000000000e-01 7.316683092983480415e-23 7.278136700647181847e-23 3.854639233629861930e-25
8.750000000000000000e-01 -8.189961091355063097e-23 -8.232742011389083917e-23 4.278092003402028769e-25
8.759765625000000000e-01 2.675717278931105235e-23 2.630307757671147188e-23 4.540952125995807446e-25
8.769531250000000000e-01 1.193499609504608133e-22 1.188836879885720527e-22 4.662729618887657697e-25
8.779296875000000000e-01 3.679996451461147776e-23 3.633698210093365678e-23 4.629824136778234670e-25
8.789062500000000000e-01 -8.390411051121161356e-24 -8.835821093062614062e-24 4.454100419414520634e-25
8.798828125000000000e-01 4.698218420342395136e-23 4.656988048979557118e-23 4.123037136283787080e-25
8.808593750000000000e-01 4.250691872868253061e-23 4.213971743216116987e-23 3.672012965213631738e-25
8.818359375000000000e-01 3.672270439387443615e-23 3.641186268467600560e-23 3.108417091984327626e-25
8.828125000000000000e-01 6.329331173562435716e-23 6.304703851689362364e-23 2.462732187307338910e-25
8.837890625000000000e-01 7.340891277014635742e-23 7.323541305788033467e-23 1.734997122660284862e-25
8.847656250000000000e-01 -1.421551941606855464e-22 -1.422520279289600213e-22 9.683376827447422816e-26
8.857421875000000000e-01 7.798336949127872093e-23 7.796531081859009541e-23 1.805867268862252530e-26
8.867187500000000000e-01 -3.794689436318971760e-24 -3.735782693615037420e-24 -5.890674270393397314e-26
8.876953125000000000e-01 -4.661723276326206480e-23 -4.648344130615191205e-23 -1.337914571101545428e-25
8.886718750000000000e-01 5.497063537135864256e-23 5.517336388166918718e-23 -2.027285103105390845e-25
8.896484375000000000e-01 -9.647864767990420770e-23 -9.621433547484870175e-23 -2.643122050555099849e-25
8.906250000000000000e-01 5.597846733034817417e-23 5.629353397466668408e-23 -3.150666443185053151e-25
8.916015625000000000e-01 1.994436724150055451e-23 2.029994780002629130e-23 -3.555805585257368818e-25
8.925781250000000000e-01 -3.615537117926438192e-23 -3.577182251649677532e-23 -3.835486627676063758e-25
8.935546875000000000e-01 -3.969277355890927392e-23 -3.929367304179498130e-23 -3.991005171142907311e-25
8.945312500000000000e-01 -1.489093489526832224e-22 -1.485091996495193696e-22 -4.001493031638546341e-25
8.955078125000000000e-01 7.860710152092823026e-23 7.899584597726587744e-23 -3.887444563376448853e-25
8.964843750000000000e-01 4.729488643646517362e-23 4.765943828819465224e-23 -3.645518517294778425e-25
8.974609375000000000e-01 -3.133661869885960099e-23 -3.100701224386986832e-23 -3.296064549897327593e-25
8.984375000000000000e-01 2.796215859929004556e-23 2.824553735039901607e-23 -2.833787511089678450e-25
8.994140625000000000e-01 -1.566237940281319009e-23 -1.543321292337060041e-23 -2.291664794425891204e-25
9.003906250000000000e-01 4.464693898977256614e-23 4.481503908398800414e-23 -1.681000942154383248e-25
9.013671875000000000e-01 -8.165721161309876694e-23 -8.155367973119206388e-23 -1.035318819067083383e-25
9.023437500000000000e-01 -1.636918400791326293e-23 -1.633339761401456489e-23 -3.578639389869682324e-26
9.033203125000000000e-01 5.163717429874000007e-23 5.160562260285250636e-23 3.155169588749619595e-26
9.042968750000000000e-01 -8.887039011246495060e-23 -8.896744780412700939e-23 9.705769166205975745e-26
9.052734375000000000e-01 -3.036123314249287488e-23 -3.051843756822643286e-23 1.572044257335556920e-25
9.062500000000000000e-01 -6.566968323979151720e-23 -6.588155931447472654e-23 2.118760746832062136e-25
9.072265625000000000e-01 2.320920275994999539e-23 2.295088365710317022e-23 2.583191028468238781e-25
9.082031250000000000e-01 1.607705501744752314e-22 1.604745295030578028e-22 2.960206714174208401e-25
9.091796875000000000e-01 7.476053925194262889e-23 7.443816965156353244e-23 3.223696003790956194e-25
9.101562500000000000e-01 8.230452394043412225e-23 8.196621118150739383e-23 3.383127589267311298e-25
9.111328125000000000e-01 -5.558889802915967048e-23 -5.593153229931866815e-23 3.426342701589920173e-25
9.121093750000000000e-01 5.042538774060449225e-23 5.008900107087043211e-23 3.363866697340577582e-25
9.130859375000000000e-01 -1.126298893555905796e-23 -1.158134012011867352e-23 3.183511845596156473e-25
9.140625000000000000e-01 -8.406764527848782775e-24 -8.697478456407833823e-24 2.907139285590507725e-25
9.150390625000000000e-01 1.307060311434287503e-22 1.304522832695900636e-22 2.537478738386936181e-25
9.160156250000000000e-01 -9.389105705678902615e-23 -9.410100853824201336e-23 2.099514814529906070e-25
9.169921875000000000e-01 8.386849244788652796e-23 8.370922755256636660e-23 1.592648953201561623e-25
9.179687500000000000e-01 5.378404014674750648e-23 5.367940389637915077e-23 1.046362503683611737e-25
9.189453125000000000e-01 3.308536860796078828e-23 3.303824296581165563e-23 4.712564214913516558e-26
9.199218750000000000e-01 4.346323782652424763e-23 4.347331781831005456e-23 -1.007999178580867919e-26
9.208984375000000000e-01 -4.137891980538173164e-23 -4.131226478299152989e-23 -6.665502239020387190e-26
9.218750000000000000e-01 1.265550662190435686e-22 1.266748377448114886e-22 -1.197715257679151179e-25
9.228515625000000000e-01 8.235515861842556297e-24 8.404104437279130041e-24 -1.685885754365741109e-25
9.238281250000000000e-01 -5.821202140271818392e-23 -5.800181452668950248e-23 -2.102068760286777616e-25
9.248046875000000000e-01 -6.678625161603249831e-24 -6.433847337705617454e-24 -2.447778238976327441e-25
9.257812500000000000e-01 7.986010562278089084e-23 8.013052392763142601e-23 -2.704183048505371840e-25
9.267578125000000000e-01 -2.032769318435597827e-23 -2.004033228021008348e-23 -2.873609041458951177e-25
9.277343750000000000e-01 5.824934491259135596e-23 5.854311079145988276e-23 -2.937658788685307503e-25
9.287109375000000000e-01 6.774363805942818987e-24 7.065195304500772727e-24 -2.908314985579541987e-25
9.296875000000000000e-01 3.052659705890586940e-23 3.080461346953463526e-23 -2.780164106287642513e-25
9.306640625000000000e-01 -5.812800196287001488e-25 -3.243347207596049236e-25 -2.569452988690952252e-25
9.316406250000000000e-01 -1.798068922403837904e-22 -1.795798618047545314e-22 -2.270304356292498733e-25
9.326171875000000000e-01 -4.480899055809743337e-23 -4.461851142987587150e-23 -1.904791282215640711e-25
9.335937500000000000e-01 1.291156751143725871e-22 1.292635119997570837e-22 -1.478368853845062979e-25
9.345703125000000000e-01 -6.380236798329439517e-23 -6.370059698523615558e-23 -1.017709980582380057e-25
9.355468750000000000e-01 -5.467444622396577407e-24 -5.414926990539181973e-24 -5.251763185739529605e-26
9.365234375000000000e-01 -2.057712397616058971e-23 -2.057442424721851542e-23 -2.699728942074869464e-27
9.375000000000000000e-01 1.064043360858922505e-23 1.059360560408331777e-23 4.682800450590761075e-26
9.384765625000000000e-01 4.497872704318169760e-23 4.488553237262557645e-23 9.319467055612088211e-26
9.394531250000000000e-01 3.243465152327205184e-23 3.229848874697680749e-23 1.361627762952432022e-25
9.404296875000000000e-01 7.357017387357819510e-23 7.339663420537681483e-23 1.735396682013833750e-25
9.414062500000000000e-01 1.182158048903308974e-23 1.161651606641097453e-23 2.050644226221152964e-25
9.423828125000000000e-01 -1.600704304087183400e-22 -1.602989537394138838e-22 2.285233306955457434e-25
9.433593750000000000e-01 -3.585726762974798272e-24 -3.830126499965632031e-24 2.443997369908337128e-25
9.443359375000000000e-01 -1.990481489763025614e-23 -2.015635238085346982e-23 2.515374832232145970e-25
9.453125000000000000e-01 -4.037301080863463686e-23 -4.062383937912080869e-23 2.508285704861735322e-25
9.462890625000000000e-01 -6.026498581967068067e-23 -6.050616465488366121e-23 2.411788352129858724e-25
9.472656250000000000e-01 6.093091433626174262e-23 6.070685400102709746e-23 2.240603352346466262e-25
9.482421875000000000e-01 -5.289350839430170076e-24 -5.488773717352750411e-24 1.994228779225802432e-25
9.492187500000000000e-01 8.091957892715318465e-24 7.922688137129362033e-24 1.692697555859559738e-25
9.501953125000000000e-01 3.357211880401626952e-23 3.343863426088772271e-23 1.334845431285486447e-25
9.511718750000000000e-01 2.491467976183263667e-23 2.482045742365886829e-23 9.422233817376716664e-26
9.521484375000000000e-01 5.682902531249996289e-23 5.677696527336591060e-23 5.206003913405365381e-26
9.531250000000000000e-01 1.139345187659180181e-22 1.139249615988316036e-22 9.557167086416814096e-27
9.541015625000000000e-01 1.467726828917657195e-23 1.471027087726360684e-23 -3.300258808703604072e-26
9.550781250000000000e-01 7.204362270626236860e-24 7.277786267963103022e-24 -7.342399733686616224e-26
9.560546875000000000e-01 -2.684834390393984571e-23 -2.673709820965940344e-23 -1.112456942804407491e-25
9.570312500000000000e-01 2.659900373350402287e-23 2.674312001112852891e-23 -1.441162776245036577e-25
9.580078125000000000e-01 -9.352239862790814705e-23 -9.335034286871939369e-23 -1.720557591887582719e-25
9.589843750000000000e-01 -1.417197113103060146e-22 -1.415262303992041093e-22 -1.934809111019070680e-25
9.599609375000000000e-01 -5.837748970848715777e-23 -5.816879761632205444e-23 -2.086920921651043447e-25
9.609375000000000000e-01 1.092298941673008501e-22 1.094460354257504848e-22 -2.161412584496440165e-25
9.619140625000000000e-01 1.555118687566065017e-23 1.576780433148420188e-23 -2.166174558235524408e-25
9.628906250000000000e-01 6.083358592976788826e-23 6.104306716829744718e-23 -2.094812385295534094e-25
9.638671875000000000e-01 -1.032547764116227194e-22 -1.030587196346340118e-22 -1.960567769887114443e-25
9.648437500000000000e-01 -1.056295040483397686e-22 -1.054537172364993127e-22 -1.757868118404510781e-25
9.658203125000000000e-01 2.547447010938350723e-23 2.562474276441375975e-23 -1.502726550302531713e-25
9.667968750000000000e-01 -3.699736576542854066e-23 -3.687767340133424405e-23 -1.196923640942945454e-25
9.677734375000000000e-01 1.604424804511305548e-22 1.605286433455155353e-22 -8.616289438496983837e-26
9.687500000000000000e-01 2.936508975100231719e-23 2.941490813745105939e-23 -4.981838644874131077e-26
9.697265625000000000e-01 -1.114654028941214283e-22 -1.114527335799583185e-22 -1.266931416311817943e-26
9.707031250000000000e-01 -9.862652549339103618e-23 -9.865134711078109752e-23 2.482161739006311404e-26
9.716796875000000000e-01 5.301763791693917516e-23 5.295729366312218290e-23 6.034425381698945424e-26
9.726562500000000000e-01 3.570805427858788122e-23 3.561437815890637513e-23 9.367611968150452741e-26
9.736328125000000000e-01 -1.970953245101214992e-22 -1.972183394715730567e-22 1.230149614515559680e-25
9.746093750000000000e-01 6.090969473364094136e-23 6.076141334508884118e-23 1.482813885520962839e-25
9.755859375000000000e-01 -1.937443146839782715e-23 -1.954207783911416339e-23 1.676463707163373601e-25
9.765625000000000000e-01 9.524957445812802787e-24 9.343555227044414655e-24 1.814022187683877641e-25
9.775390625000000000e-01 -5.044357439649499823e-23 -5.063204245323935658e-23 1.884680567443563782e-25
9.785156250000000000e-01 1.021832571798017066e-22 1.019936485930296311e-22 1.896085867720710164e-25
9.794921875000000000e-01 6.430094700236069438e-24 6.246224167705222528e-24 1.838705325308467257e-25
9.804687500000000000e-01 -8.828634761919001903e-23 -8.845867604572436411e-23 1.723284265343421630e-25
9.814453125000000000e-01 7.456507754142405387e-23 7.441033680875030343e-23 1.547407326737489753e-25
9.824218750000000000e-01 -4.870476875403630848e-23 -4.883750311970188581e-23 1.327343656655756729e-25
9.833984375000000000e-01 -7.934953385453345007e-23 -7.945570665370541006e-23 1.061727991719577377e-25
9.843750000000000000e-01 -3.605817610898485024e-23 -3.613491468489121529e-23 7.673857590636435017e-26
9.853515625000000000e-01 1.185665906945342009e-23 1.181194783983647835e-23 4.471122961694129208e-26
9.863281250000000000e-01 -7.460509533031961503e-23 -7.461726133220149880e-23 1.216600188188658277e-26
9.873046875000000000e-01 -3.805602803778692433e-23 -3.803535529704123526e-23 -2.067274074568647791e-26
9.882812500000000000e-01 -2.614356048737627378e-23 -2.609154456240296343e-23 -5.201592497330989443e-26
9.892578125000000000e-01 9.348488732456960614e-23 9.356652141668009777e-23 -8.163409211049348781e-26
9.902343750000000000e-01 -2.235596128917896192e-23 -2.224835600362696493e-23 -1.076052855519970414e-25
9.912109375000000000e-01 1.201426584513452123e-23 1.214417971060705155e-23 -1.299138654725299728e-25
9.921875000000000000e-01 1.232143283657712247e-22 1.233615182676261541e-22 -1.471899018549301369e-25
9.931640625000000000e-01 -2.157366917022439024e-23 -2.141390090915638279e-23 -1.597682610680081881e-25
9.941406250000000000e-01 5.599386149825730090e-23 5.616023017282143829e-23 -1.663686745641320596e-25
9.951171875000000000e-01 1.691972502099379560e-23 1.708731403742780273e-23 -1.675890164340075882e-25
9.960937500000000000e-01 -1.764396514536587491e-22 -1.762768794052516772e-22 -1.627720484070776932e-25
9.970703125000000000e-01 -9.558883291068086700e-24 -9.405851370262500442e-24 -1.530319208055861205e-25
9.980468750000000000e-01 2.991502303866640168e-23 3.005290255949067338e-23 -1.378795208242738171e-25
9.990234375000000000e-01 -3.745453747432263889e-23 -3.733596174330511373e-23 -1.185757310175276842e-25
